UniqueID,start.time,Area,Vtot,Tcham,Pcham,obs.length,plot,tree_id,species,chamber_id,measurement_height,temp_source,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs
20210810_Lab_WA103_125_6_120000,2021-08-10T12:00:00.000000Z,462.19,2.388644,22.2,101.325,-76200,Lab,WA103,FRAM,6,125,field_air,2.137947085421133,656.729081669898,1252.564539411008,1.0237722641599827,8.617877996802507,9.618851767081274,875.3190962270046,0.011011369725670933,0.5150440719865578,0.9969058563255749,1.272219189824804e-147,2.5058578508714304,640.3165814767284,2803.8979094052775,1.1999491395945259,5.384611818358612,6.378690090966059,780.5226878231291,0.032798817774843635,1.3088858078457086,0.9986393168183645,5.546124493241853e-4,646.559,1250.55,0.0012536984305173424,0.35,2.0883033856903164,118,2.9250636118856654,1,1.1720860015475203,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.5058578508714304,HM,,0,4,0.35,0.35,0.03222011162644132,2,0.5,1,0.05,0.0013,60,0.01316333703662924,1892.0947815456097,1895.7633395759296,0.006303364313264246,1.0716160540618846,1.3430345098415035,410.68388088982306,0.0015374651673925703,11.679904291095108,0.3819429707521531,5.4024199407330627e-14,0.01321599647318395,1892.092271600953,2273.987344365063,0.0063285806859979905,1.0717759465096413,1.3431295400262753,412.84403512804187,0.006158102867020204,46.595827106305336,0.381856120538584,1.657151698814151e-5,1892.43,1896.64,0.0032237959641874523,0.9,2.0883033856903164,118,0.0070037381258491625,1,1.0040004625277144,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.01321599647318395,HM,AICc,1,3,0.9,0.9,0.0828517156108491,2,0.5,1,0.05,0.0032,60
20210810_Lab_WA103_200_6_121200,2021-08-10T12:12:00.000000Z,462.19,2.388644,22.3,101.325,-76680,Lab,WA103,FRAM,6,200,field_air,1.9882101098086467,649.4280612909888,1753.997924813226,0.9530369831943376,6.611359824637944,7.810960196807581,1632.154638953451,0.0031845485874643364,0.1601716323518157,0.9994025954329008,0,2.1674155638925905,633.1751973238986,7551.474925531848,1.038938078098523,2.338680237604103,2.973056164970634,1182.1662298520102,0.005165170623592553,0.23831011964849583,0.9999134502303548,1.5017245839501082e-4,632.387,1736.22,6.294519436140864e-4,0.35,2.086183584549544,234,2.7229628091266793,1,1.0901340623910172,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.1674155638925905,HM,,0,4,0.35,0.35,0.022880215766121467,2,0.5,1,0.05,6.3e-4,60,0.0066173407968901565,1888.575872875312,1892.2522022455537,0.0031719839260066825,1.1879380106201638,1.50464480739609,861.3721927686702,6.134475628216795e-4,9.270303308391966,0.33115609226639375,2.97992617093715e-22,0.022070614582451596,1887.4518899523277,1891.9750413549202,0.010579421075838424,1.135195542864024,1.4333293377297893,840.7178809427322,0.005690226925499324,25.781914247298026,0.3930557874603011,0.0023389491383761234,1890.3300000000002,1892.91,0.0016185907121505083,0.9,2.086183584549544,234,0.0035244265844518695,1,3.3352694473320406,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.0066173407968901565,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.058834840541455206,2,0.5,1,0.05,0.0016,60
20210810_Lab_WA104_50_6_123000,2021-08-10T12:30:00.000000Z,462.19,2.388644,23.5,101.325,-77220,Lab,WA104,FRAM,6,50,field_air,1.972885301228097,675.3708516909468,1775.4997515929322,0.9492052630733266,6.794032048564229,7.9356396129146125,1639.5659133693212,0.0032235718778397507,0.16339378046119138,0.9993783325773957,0,2.1545925643761703,658.841359764111,7417.891103458282,1.036629245811419,2.4105906538247597,2.9985417726549253,1186.1609183546893,0.0051974007944100035,0.24122429828930705,0.9999112405825998,1.5336908073187926e-4,660.093,1756.13,6.271215930920013e-4,0.35,2.0784601371049187,234,2.712015037352362,1,1.0921022945606431,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.1545925643761703,HM,,0,4,0.35,0.35,0.022880215766121467,2,0.5,1,0.05,6.3e-4,60,0.0065788335657312735,1888.614417252788,1892.2829350975917,0.0031652440421084584,1.1902560612044313,1.511956046688189,863.6407505620527,6.141784695844732e-4,9.335674226259346,0.32802354839259606,5.147409957996571e-22,0.03003548765244239,1887.0451814762453,1891.7235274420307,0.01445083651894269,1.1093864818131391,1.3988871280251816,829.3347476263547,0.007026076880069167,23.39258466974758,0.42477060664166877,0.0030888772708618298,1889.06,1891.6599999999999,0.0016125983822365749,0.9,2.0784601371049187,234,0.0035169378245649536,1,4.56547309676526,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.0065788335657312735,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.058834840541455206,2,0.5,1,0.05,0.0016,60
20210810_Lab_WA105_50_6_123000,2021-08-10T12:30:00.000000Z,462.19,2.388644,23.5,101.325,-77220,Lab,WA105,FRAM,6,50,field_air,2.342808647264005,497.2842155316288,1573.2895306975688,1.1267071362994139,13.307581001743971,15.269069091253021,1606.0073114371949,0.008291548267720439,0.3539148738162433,0.9976008289498745,2.190954889302563e-252,2.8168454546705415,462.4859986323521,3908.3658311186446,1.354681646465779,0.9190036179553892,1.2237309407710353,633.8581151282243,0.003046013936843834,0.10813564272023918,0.999984589810704,3.931308438832995e-4,468.365,1541.33,7.612651091644149e-4,0.35,2.0793412696033737,193,3.219163246569755,1,1.2023369718906107,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.8168454546705415,HM,,0,4,0.35,0.35,0.025193551276204307,2,0.5,1,0.05,7.6e-4,60,0.11055458106011762,1877.3079943790924,1928.0835099021172,0.05316807908170142,1.1369108384823086,1.4348650494958086,693.21058775767915,7.791734220637585e-4,0.7047861921163248,0.9905525369324548,1.544916968286066e-195,0.11878578608252412,1876.6893840779244,2254.0024215336157,0.05712664285511057,1.1076878118067282,1.4071081427015322,687.7561811403774,0.003219837391349114,2.710625149302118,0.9909145165631215,1.514038402710086e-4,1878.46,1926.6000000000001,0.0019575388521370675,0.9,2.0793412696033737,193,0.05907564342411269,1,1.0744537670305179,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.11878578608252412,HM,,0,4,0.9,0.9,0.06478341756738251,2,0.5,1,0.05,0.002,60
20210810_Lab_WA104_125_6_125200,2021-08-10T12:52:00.000000Z,462.19,2.388644,23.4,101.325,-78580,Lab,WA104,FRAM,6,125,field_air,2.9080745498982576,447.1890677822817,968.6277386335566,1.3979589030865283,1.0083441652286205,1.3288263626378083,265.22500040043496,0.0029429381416561265,0.10119885481474636,0.9999231967642508,3.230145509495919e-154,2.9529872226334,445.86622088916994,17471.90851759872,1.419549157955923,1.0009117237484229,1.360127426745458,270.99395283605827,0.012076569328863652,0.40896111017013037,0.9999196256326693,8.337516923884682e-5,452.679,966.211,0.0019467383012980249,0.35,2.0802289276727466,76,3.9941682945329373,1,1.0154441270209917,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.9529872226334,HM,RMSE | AICc,2,2,0.35,0.35,0.040147753427348304,2,0.5,1,0.05,0.0019,60,0.6371149689363541,1875.6662342286309,1989.905527919794,0.30627156485566503,1.285888702320027,1.5979792206384211,293.260446653906,0.0035390282208545786,0.5554771734154809,0.9976911103861041,1.5724013826845003e-99,0.6462053176494873,1875.3970787158248,5844.076361215597,0.3106414438589837,1.2892794399434466,1.6167448499526555,297.26508326672416,0.014344602045639213,2.219821108531943,0.9976369706582202,7.827325458844294e-5,1878.67,1989.12,0.005005898489052064,0.9,2.0802289276727466,76,0.34030173872851666,1,1.0142679879713221,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.6462053176494873,HM,AICc,1,3,0.9,0.9,0.1032370802417528,2,0.5,1,0.05,0.005,60
20210810_Lab_WA104_200_6_130000,2021-08-10T13:00:00.000000Z,462.19,2.388644,23.4,101.325,-82900,Lab,WA104,FRAM,6,200,field_air,2.050984148189637,409.02067780913296,722.5705496999105,0.9860058864489863,1.00217696279696,1.1500413088446408,209.0291740599427,0.0032306669443884456,0.15751788950880438,0.9998412287191484,1.286630568996827e-121,2.0901501254651174,408.0372980066064,8837.419465417808,1.004834839454907,0.8353190093546039,1.056799282391701,200.31049935756567,0.011990381813112537,0.5736612727970599,0.9998659355681159,1.192062264467845e-4,411.771,720.439,0.0022822339280951405,0.35,2.080093208749571,65,2.8171596755685324,1,1.019096187218244,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.0901501254651174,HM,,0,4,0.35,0.35,0.04341215710622296,2,0.5,1,0.05,0.0023,60,0.09694287558595209,1894.5447350775682,1909.3651451950864,0.04660506326263543,1.1228228081754843,1.38166015611869,232.88260435493623,0.003881324749313192,4.003723559728645,0.9068193508488704,2.1831529118883277e-34,0.11540332300939397,1894.0963875894583,1943.8961969918787,0.05547988067263948,1.1043648439584732,1.365719607417458,233.64726768712242,0.017383282555968913,15.063069331681108,0.9089570433104719,0.0011140580925585444,1892.8799999999999,1908.37,0.005868601529387505,0.9,2.080093208749571,65,0.05178340362515047,1,1.1904260350424036,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.11540332300939397,HM,AICc | Intercept (LM),1,3,0.9,0.9,0.11163126113028762,2,0.5,1,0.05,0.0059,60
20210810_Lab_WA105_125_3_130830,2021-08-10T13:08:30.000000Z,213.35,1.2626016666666666,23.3,101.325,-83220,Lab,WA105,FRAM,3,125,field_air,1.7996947747359688,529.8893651441197,777.9902735373628,0.756405208515985,2.6197112344121476,3.0530555358644387,346.081864989836,0.009368672461202975,0.5205700762551496,0.9982145892083308,2.885227522728202e-91,2.09226527753205,523.4517465537314,1467.608915332471,0.8793715332948984,0.7228928034910954,0.8676275641577456,179.75589892629236,0.011852543677902722,0.5664933507802363,0.9998558099047546,9.313825731285385e-4,524.704,771.238,0.002531141890270476,0.35,2.3792733768542473,67,2.1611577386171,1,1.1625667345947615,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.09226527753205,HM,,0,4,0.35,0.35,0.042759305524706824,2,0.5,1,0.05,0.0025,60,1.6755975478337788,1991.4804850812259,2222.473695460492,0.7042475926197129,1.982988445415906,2.4883265786989694,318.67451315529007,0.007635732930005761,0.4557020831092332,0.9986312621496863,5.1169649458364736e-95,1.8403764223822219,1987.8113394533239,3329.5687666204853,0.7735035579709099,1.4650703701219734,1.8250583271493226,279.39892558489413,0.023904184042209516,1.2988747166879826,0.999263692850284,5.764853931936116e-4,1989.74,2218.62,0.006508650574981224,0.9,2.3792733768542473,67,0.7824973251330145,1,1.0983403650604944,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.8403764223822219,HM,,0,4,0.9,0.9,0.1099524999206747,2,0.5,1,0.05,0.0065,60
20210810_Lab_WA105_200_3_131500,2021-08-10T13:15:00.000000Z,213.35,1.2626016666666666,23.2,101.325,-83500,Lab,WA105,FRAM,3,200,field_air,5.110379508168526,461.1609361920137,1133.3533826513778,2.147579701148128,18.2805438991962,20.945992583845495,577.3933921913482,0.06893583064432568,1.3489375991379382,0.9886641972759933,3.0127192450327525e-62,5.146436033236588,460.3489366279402,43597.71435834774,2.1627320516157083,18.39113999611996,21.095848841159757,580.5838626707268,0.27849497614530877,5.411414313648111,0.9885031963641645,5.013593274583167e-5,496.562,1111.98,0.0026524197859689826,0.35,2.379599465126459,64,6.135942003280366,1,1.0070555474423042,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),5.110379508168526,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.04375,2,0.5,1,0.05,0.0027,60,-0.007965595918721298,1884.5083055885984,1883.460552990273,-0.0033474523908156883,1.1173357694124029,1.41368739591784,232.33791979342666,0.004652618610405257,-58.40892078733682,0.02974184829437243,0.09188244675017132,-0.015798028078237786,1884.7129754942598,1882.9280211210412,-0.0066389442045862255,1.1099890333317255,1.402117834760522,233.56402893732107,0.0276414548051776,-174.9677533695136,0.045557971002346265,0.003719391545350764,1886.29,1883.78,0.0068205080210630995,0.9,2.379599465126459,64,0.003719391545350764,1,1.9832826369095828,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | No detect. flux (p-val.),-0.015798028078237786,HM,AICc | p-value | Intercept,1,3,0.9,0.9,0.1125,2,0.5,1,0.05,0.0068,60
20210810_Lab_WA15_50_3_141500,2021-08-10T14:15:00.000000Z,213.35,1.2626016666666666,23.2,101.325,-89600,Lab,WA15,FRAM,3,50,field_air,1.1611923571900336,551.681105833331,1240.4313470981142,0.48778345698639025,23.558465042091044,27.44736550737933,2702.8743809774232,0.009492420410522897,0.8174718298606082,0.9813736693282868,4.852352631747493e-247,1.923821250940709,484.36614148469715,1553.3557036058007,0.8081418850177351,0.8896558521617051,1.070688582223308,855.8699475503947,0.002158381720948977,0.11219242535623165,0.9999716565755782,7.559866940274038e-4,482.685,1187.46,5.896617865512769e-4,0.35,2.3805488697055837,285,1.3936670199611152,1,1.6567636180418541,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.923821250940709,HM,,0,4,0.35,0.35,0.02073221072156823,2,0.5,1,0.05,5.9e-4,60,0.018699509607959686,1884.1088323923725,1895.2002692884798,0.00785512528052926,1.127452089225765,1.377435774312015,997.4078457786177,4.7637356870365024e-4,2.547519045637837,0.8442868958548394,1.6189885154241172e-116,0.023863338154401403,1883.6255867411287,1911.9121602746125,0.010024300890471835,1.1130222990358514,1.3611668265406474,992.6929278524996,0.002254951691890643,9.449439459394055,0.8479434408955757,3.543837106535981e-4,1883.28,1896.1399999999999,0.0015162731654175692,0.9,2.3805488697055837,285,0.008727916978365844,1,1.2761478057287485,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.023863338154401403,HM,,0,4,0.9,0.9,0.053311398998318306,2,0.5,1,0.05,0.0015,60
20210810_Lab_WA15_125_3_145000,2021-08-10T14:50:00.000000Z,213.35,1.2626016666666666,23.2,101.325,-91000,Lab,WA15,FRAM,3,125,field_air,1.2529459619341787,544.9119162021465,851.1462166125953,0.5261757739011147,5.32191423999669,6.119961272686997,768.6071815208987,0.007988981031689752,0.6376157691076416,0.9952656478284714,6.586812568258177e-137,1.6142172157955195,531.0554939259619,1289.4137108248256,0.6778919590870032,0.8302009734053409,1.0477165710208498,354.22416816721307,0.006592526764940039,0.40840394343651615,0.9998612442981932,8.938941307435036e-4,534.303,837.42,0.0014295553720989277,0.35,2.3812308055247855,118,1.503359354003185,1,1.2883374581483502,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.6142172157955195,HM,,0,4,0.35,0.35,0.03222011162644132,2,0.5,1,0.05,0.0014,60,-0.0029960864342974524,1916.0847206290566,1915.3524428923856,-0.0012582091695379199,1.1414618550617301,1.4139697797887456,422.830702196222,0.0018457923582831973,-61.60677933565739,0.013779873264666787,0.10726162804296946,-0.004632848283644246,1916.15754761404,1914.7658776650194,-0.00194556876758666,1.1409617232379825,1.41223660572962,424.6847036451424,0.009844953893710883,-212.50326561453338,0.016196110984196377,0.0013980101883754668,1914.04,1918.62,0.0036759995282543857,0.9,2.3812308055247855,118,0.0013980101883754668,1,1.5462999433561386,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | No detect. flux (p-val.) | MDF (LM),-0.004632848283644246,HM,AICc | p-value | Intercept,1,3,0.9,0.9,0.0828517156108491,2,0.5,1,0.05,0.0037,60
20210810_Lab_WA15_200_3_150100,2021-08-10T15:01:00.000000Z,213.35,1.2626016666666666,23.2,101.325,-95440,Lab,WA15,FRAM,3,200,field_air,0.8642607537605811,516.2688644438374,1023.4130137627437,0.3630237289326459,21.472818012461964,25.09520222749435,2623.957312058008,0.008819249567658857,1.0204385110956895,0.9715685714700196,9.982148551639315e-219,1.6054648480491829,453.26466592629725,1162.8096647309676,0.674358789605009,1.1843334915548147,1.83117527519805,1149.6220420648815,0.0040893886537901394,0.2547167979890185,0.9998486169979737,9.504101793981531e-4,451.453,976.158,5.960334747577838e-4,0.35,2.380727993461091,282,1.0372106540932742,1,1.8576162819652127,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),1.6054648480491829,HM,Intercept (LM),0,4,0.35,0.35,0.020842196696139476,2,0.5,1,0.05,6e-4,60,0.006788166548505759,1918.1505648685904,1922.1338291030215,0.0028512986645892104,1.8185918517611248,2.182596117213501,1246.57815057804,7.670334627556811e-4,11.2995675234946,0.21578622588510332,1.0159991576670399e-16,0.012110133939544611,1917.6617108786456,1923.6483459518745,0.005086735642545605,1.8076219680419048,2.1619720984897297,1243.2814759961418,0.00460876752407788,38.057114372850506,0.23053675586059663,8.496819298862167e-4,1919.0700000000002,1917.5500000000002,0.0015326575065200158,0.9,2.380727993461091,282,0.0031681096273213443,1,1.784006602226097,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.012110133939544611,HM,Intercept,0,4,0.9,0.9,0.053594220075787236,2,0.5,1,0.05,0.0015,60
20210810_Lab_WA5_50_6_153200,2021-08-10T15:32:00.000000Z,462.19,2.388644,23.2,101.325,-96680,Lab,WA5,FRAM,6,50,field_air,1.7970667830098896,597.6820955429763,1677.0328194351332,0.8648643620930746,25.351106469726716,29.320438763726226,2423.8973550764053,0.010650596907445563,0.5926656153316118,0.991260310139085,1.495229031215817e-259,2.5464858970317366,528.2774011251018,2642.115305858262,1.225533141971855,1.260491568327904,1.5642316893692438,948.7939282027893,0.0029457889359034628,0.11568055174926224,0.99997512533439,5.797668493065269e-4,532.289,1616.82,5.822665224355381e-4,0.35,2.077859675777106,252,2.4710410345516416,1,1.4170235191630731,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.5464858970317366,HM,,0,4,0.35,0.35,0.02204792759220492,2,0.5,1,0.05,5.8e-4,60,0.7877805549991898,1982.0147859956126,2455.169996667525,0.37913077778198134,8.802343460617497,10.282366955069069,1895.778757892722,0.0037350513945365493,0.4741233292487641,0.9943892307063074,1.3026577670426734e-283,1.0399466116330385,1958.2958910497005,3050.4075882212223,0.5004893370598307,1.199839964727069,1.499062590373703,927.3463104475268,0.0026767828927239997,0.2573961838791533,0.9998807452334576,4.5827669308556645e-4,1959.2099999999998,2433.63,0.0014972567719770981,0.9,2.077859675777106,252,0.421256419757757,1,1.320096827769642,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.0399466116330385,HM,,0,4,0.9,0.9,0.056694670951384085,2,0.5,1,0.05,0.0015,60
20210810_Lab_WA5_125_6_155500,2021-08-10T15:55:00.000000Z,462.19,2.388644,23.2,101.325,-97900,Lab,WA5,FRAM,6,125,field_air,2.730527958684299,446.14628344430895,871.3981101533882,1.3125056379909854,1.836525344470665,2.129171405119216,293.44372494814206,0.005839326740860482,0.21385339499230593,0.9997028206069845,8.28600479506673e-115,2.895521765637013,441.97424897800124,4261.364128904046,1.3918145867128948,0.754255087878232,0.8862690812802977,180.01864751474847,0.010076470030035983,0.3480018748130241,0.999948509318651,3.6440757044155036e-4,443.617,866.464,0.002240423572878382,0.35,2.080393317672783,66,3.750016108545672,1,1.0604256061279138,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.895521765637013,HM,,0,4,0.35,0.35,0.04308202184276645,2,0.5,1,0.05,0.0022,60,0.8557592634879051,1978.005866916757,2111.281627329333,0.41134493954498663,1.3565101799644268,1.6634127340390297,260.85800212956997,0.004561967362330855,0.5330900355944942,0.9981561505912071,1.9287787032098016e-89,0.9362957280922323,1975.9825982113273,2778.9588545256142,0.4500570734093747,1.1391122949884462,1.3778116295061336,238.26115743833756,0.016033504603159852,1.7124402175613076,0.9987349575560637,5.604861536942148e-4,1976.8600000000001,2109.14,0.005761089187401554,0.9,2.080393317672783,66,0.45704993282776285,1,1.0941111221818114,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.9362957280922323,HM,,0,4,0.9,0.9,0.11078234188139946,2,0.5,1,0.05,0.0058,60
20210810_Lab_WA5_200_6_160200,2021-08-10T16:02:00.000000Z,462.19,2.388644,23.2,101.325,-102180,Lab,WA5,FRAM,6,200,field_air,2.237520034558719,531.8121318453535,2077.6791942366067,1.075759959910406,23.176320028290334,27.385581429317373,2748.877922157927,0.008062255125797281,0.36032102512044367,0.9962618560420924,0,2.815205059489507,468.57964563001997,4603.660775125091,1.3535006771607647,2.0835337368290805,2.6089110382955027,1387.3057865233816,0.0036441039472318937,0.1294436415900977,0.9999660741583329,3.2732143210114934e-4,471.758,2018.27,5.06244963149502e-4,0.35,2.07994359145424,290,3.0735998854583033,1,1.2581809396154606,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.815205059489507,HM,,0,4,0.35,0.35,0.02055270768301462,2,0.5,1,0.05,5.1e-4,60,0.7047003511150582,1901.6126036628125,2388.4788863413337,0.33880743401428065,19.89795654106849,22.404049901662543,2632.4284755287167,0.006595703166810555,0.9359585469730605,0.9753060887287469,9.849442314029332e-234,0.7062412295166896,1901.4195501889133,78367.28930997339,0.339548261028995,19.973896799396925,22.520246815802146,2637.4852627110217,0.0265412711426318,3.758102760553232,0.9750516191684083,4.440520484441974e-6,1938.26,2432.88,0.0013017727623844339,0.9,2.07994359145424,290,0.3764527044603118,1,1.0021865724902692,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.7047003511150582,LM,RMSE | MAE | AICc,3,1,0.9,0.9,0.05284981975632331,2,0.5,1,0.05,0.0013,60
20210810_Lab_WA10_50_6_163200,2021-08-10T16:32:00.000000Z,462.19,2.388644,22.7,101.325,-103080,Lab,WA10,FRAM,6,50,field_air,1.8395824860179593,695.4487302663223,1983.0764954876722,0.8837527558142416,21.64956940099533,25.279003902022048,2739.6434256898074,0.007295498680507833,0.39658448240067723,0.9954127856188353,0,2.37406021256008,636.4623357529077,3809.7690903451007,1.1405208906182378,1.6304596889697907,1.9369561632654313,1231.211504544074,0.0027038568528663797,0.11389167126265352,0.99997306799371,3.594108539830742e-4,632.239,1934.86,4.996880983392935e-4,0.35,2.0815578496534,294,2.5250078737549764,1,1.2905429523299465,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.37406021256008,HM,,0,4,0.35,0.35,0.02041241452319315,2,0.5,1,0.05,5e-4,60,-0.013777973801854637,1908.1139796814075,1898.469997011099,-0.006619068407898827,0.8503302075949987,1.0974641683857846,895.103919763727,3.16727210589289e-4,-2.298793822257484,0.8658636004954088,1.2730443240030408e-129,-0.013805976890306035,1908.117798854213,385.1398899079364,-0.0066325213553900825,0.8510964850506195,1.0983838005551794,897.6520841888671,0.0012703188739399249,-9.201224107740527,0.8656416034275144,4.354968851766874e-6,1907.6599999999999,1897.1,0.0012849122528724693,0.9,2.0815578496534,294,0.007354520453220918,1,1.002032453309472,Noise (HM.RMSE),Noise (LM.RMSE),-0.013805976890306035,HM,AICc,1,3,0.9,0.9,0.05248906591678239,2,0.5,1,0.05,0.0013,60
20210810_Lab_WA10_125_6_165800,2021-08-10T16:58:00.000000Z,462.19,2.388644,22.8,101.325,-104120,Lab,WA10,FRAM,6,125,field_air,2.066896531107628,728.1673114958322,1384.6285770285454,0.9931335333323952,6.622053864103087,7.339709320956012,920.6643385478988,0.006912145727098092,0.3344214682770766,0.9985147510524915,9.195344277287275e-189,2.3798226635630506,712.1942038747871,3354.922710593029,1.143492988157622,1.5808882263536268,1.8476439619929321,553.1138310490817,0.00771112299563482,0.32402090767930547,0.9999058808261855,4.326940831230595e-4,715.392,1374.16,0.001100325417116873,0.35,2.0811869318039142,134,2.837524380949701,1,1.151399031226652,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.3798226635630506,HM,,0,4,0.35,0.35,0.0302353948953476,2,0.5,1,0.05,0.0011,60,0.0018325649412959883,1858.2277157570236,1858.809751617275,8.805383664924191e-4,0.7962780560671979,1.0046051602858141,387.69149212951965,9.460834159009744e-4,51.62618767725115,0.020272079558372402,0.05488137042552763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856.85,1859.0500000000002,0.002829408215443388,0.9,2.0811869318039142,134,9.783759627693546e-4,1,NA,HM.flux is NA,NA,0.0018325649412959883,LM,HM.flux is NA,NA,NA,0.9,0.9,0.07774815830232241,2,0.5,1,0.05,0.0028,60
