Quadrat,Subquadrat,Quadrat (x),Quadrat (y),Subquad (x),Subquad (y),Tag ID,Species (4 char),Diam (mm),Codes 1,Codes 2,Date,Names,Entered by,X coord,Y coord,,PX2 (rotated 10 degrees),PY2 (rotated 10 degrees),,original bearing,second bearing,lat 1,lon 1,distance,,lat 2,lon 2,,Latitude,Longitude
0509,,5,1,2,3,913,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,914,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,915,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,916,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,917,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,918,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,919,PIST,18,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,920,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,921,PIST,20,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,922,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,923,PIST,21,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,924,PIST,18,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,925,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,926,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,927,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,928,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,929,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,930,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,931,PIST,1,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,932,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,933,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,934,PIST,20,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,935,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,936,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,937,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,938,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,939,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,940,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,941,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,942,PIST,25,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,943,TSCA,31,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,944,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,945,PIST,22,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,946,PIST,18,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,947,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,948,PIST,18,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,949,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,950,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,951,PIST,22,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,952,PIST,21,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,953,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,954,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,955,PIST,20,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,956,PIST,18,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,957,PIST,31,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,958,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,959,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,960,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,961,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,962,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,963,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,964,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,965,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,4,966,PIST,20,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,1,967,PIST,243,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,1,968,TSCA,478,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,2,969,PIST,680,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,970,PIST,35,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,971,PIST,22,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,972,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,973,PIST,22,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,974,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,975,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,976,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,977,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,978,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,979,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,980,TSCA,26,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,981,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,982,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,983,PIST,22,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,984,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,985,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,986,AMSP,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,987,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,988,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,989,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,990,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,991,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,992,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,3,4,993,PIST,21,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,4,1,994,PIST,439,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,4,1,995,PIST,502,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,4,2,996,ACRU,286,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,4,2,997,BELE,165,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,4,2,998,BELE,118,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
